neighborhood,api_lon,api_lat
De la azalea,-103.38802903174465,20.733475567741216
Tepeyac,-103.38802903174465,20.733475567741216
Zapopan centro,-103.38802903174465,20.733475567741216
El vigia,-103.38802903174465,20.733475567741216
Laureles,-103.38802903174465,20.733475567741216
Jardines del vigia,-103.38802903174465,20.733475567741216
Pino suarez,-103.38802903174465,20.733475567741216
De la azalea,-103.38793335151048,20.742507898319126
El vigia,-103.38793335151048,20.742507898319126
Altagracia,-103.38793335151048,20.742507898319126
San jose del bajio,-103.38793335151048,20.742507898319126
Industrial zapopan norte,-103.38793335151048,20.742507898319126
Lomas de zapopan,-103.38793335151048,20.742507898319126
Valle de san isidro,-103.38793335151048,20.742507898319126
Altagracia,-103.38783762007722,20.751540218995274
San jose del bajio,-103.38783762007722,20.751540218995274
Valle de los sauces,-103.38783762007722,20.751540218995274
Industrial zapopan norte,-103.38783762007722,20.751540218995274
Lomas de zapopan,-103.38783762007722,20.751540218995274
San francisco,-103.38783762007722,20.751540218995274
Valle de san isidro,-103.38783762007722,20.751540218995274
Real del bosque,-103.38783762007722,20.751540218995274
San isidro residencial,-103.38783762007722,20.751540218995274
Mirador san isidro,-103.38783762007722,20.751540218995274
Zapopan,-103.38783762007722,20.751540218995274
De los sauces,-103.38783762007722,20.751540218995274
El bosque,-103.38783762007722,20.751540218995274
Valle de san isidro,-103.38774183743108,20.76057252976605
Real del bosque,-103.38774183743108,20.76057252976605
San isidro residencial,-103.38774183743108,20.76057252976605
Mirador san isidro,-103.38774183743108,20.76057252976605
Zapopan,-103.38774183743108,20.76057252976605
Parques del centinela,-103.38774183743108,20.76057252976605
Magisterial valle de san isidro,-103.38774183743108,20.76057252976605
Hacienda del valle,-103.38774183743108,20.76057252976605
Villas mirador,-103.38774183743108,20.76057252976605
Mision del bosque,-103.38774183743108,20.76057252976605
Canteras del centinela,-103.38774183743108,20.76057252976605
El bosque,-103.38774183743108,20.76057252976605
Centinela garden life,-103.38774183743108,20.76057252976605
Quintas del bosque,-103.38774183743108,20.76057252976605
Mirador de san isidro,-103.38774183743108,20.76057252976605
Praderas del centinela,-103.38774183743108,20.76057252976605
Mision del bosque,-103.38764600355827,20.769604830627834
Canteras del centinela,-103.38764600355827,20.769604830627834
Bosques de san isidro (las cañadas),-103.38764600355827,20.769604830627834
Praderas del centinela,-103.38764600355827,20.769604830627834
Los almendros,-103.38764600355827,20.769604830627834
Colinas el centinela,-103.38764600355827,20.769604830627834
El centinela,-103.38764600355827,20.769604830627834
Bosques de san isidro (las cañadas),-103.38755011844499,20.778637121577013
El centinela,-103.38755011844499,20.778637121577013
Bosques de san isidro (las cañadas),-103.38745418207738,20.787669402609968
Los colorines,-103.37976994764854,20.606932246494544
Nueva santa maria,-103.37976994764854,20.606932246494544
Balcones del cuatro,-103.37976994764854,20.606932246494544
Arboledas sur,-103.37976994764854,20.606932246494544
Los colorines,-103.37967441773225,20.61596467253613
Nueva santa maria,-103.37967441773225,20.61596467253613
Revolucionaria,-103.37967441773225,20.61596467253613
Balcones del cuatro,-103.37967441773225,20.61596467253613
Torres españa,-103.37967441773225,20.61596467253613
Lazaro cardenas,-103.37967441773225,20.61596467253613
Arboledas sur,-103.37967441773225,20.61596467253613
El carmen,-103.37967441773225,20.61596467253613
Emiliano zapata,-103.37967441773225,20.61596467253613
Dr valentin gomez farias,-103.37967441773225,20.61596467253613
Polanco,-103.37967441773225,20.61596467253613
Lazaro cardenas,-103.3795788365056,20.624997088721805
El carmen,-103.3795788365056,20.624997088721805
Villa guerrero,-103.3795788365056,20.624997088721805
Dr valentin gomez farias,-103.3795788365056,20.624997088721805
Polanco,-103.3795788365056,20.624997088721805
Lopez portillo,-103.3795788365056,20.624997088721805
Lomas de polanco,-103.3795788365056,20.624997088721805
Villa guerrero,-103.37948320395489,20.634029495047926
Jardines de san jose,-103.37948320395489,20.634029495047926
Lopez portillo,-103.37948320395489,20.634029495047926
Lomas de polanco,-103.37948320395489,20.634029495047926
Anexo 18 de marzo,-103.37948320395489,20.634029495047926
18 de marzo,-103.37948320395489,20.634029495047926
Jardines de la cruz,-103.37948320395489,20.634029495047926
Colon industrial,-103.37948320395489,20.634029495047926
18 de marzo,-103.37938752006632,20.64306189151087
Lopez de legaspi,-103.37938752006632,20.64306189151087
Jardines de la cruz,-103.37938752006632,20.64306189151087
Colon industrial,-103.37938752006632,20.64306189151087
Colon,-103.37938752006632,20.64306189151087
Jardines de la cruz,-103.37929178482615,20.652094278107008
Colon,-103.37929178482615,20.652094278107008
Del sur,-103.37929178482615,20.652094278107008
Las torres,-103.37929178482615,20.652094278107008
Comercial abastos,-103.37929178482615,20.652094278107008
Del fresno,-103.37929178482615,20.652094278107008
Las torres,-103.37919599822061,20.66112665483271
Comercial abastos,-103.37919599822061,20.66112665483271
Del fresno,-103.37919599822061,20.66112665483271
Jardines del bosque,-103.37919599822061,20.66112665483271
Moderna,-103.37919599822061,20.66112665483271
Jardines del bosque,-103.3791001602359,20.670159021684345
Arcos,-103.3791001602359,20.670159021684345
Obrera,-103.3791001602359,20.670159021684345
Moderna,-103.3791001602359,20.670159021684345
Americana,-103.3791001602359,20.670159021684345
Arcos vallarta,-103.3791001602359,20.670159021684345
Americana,-103.37900427085825,20.67919137865829
Arcos vallarta,-103.37900427085825,20.67919137865829
Circunvalacion vallarta,-103.37900427085825,20.67919137865829
Ladron de guevara,-103.37900427085825,20.67919137865829
Circunvalacion vallarta,-103.37890833007386,20.688223725750916
Ladron de guevara,-103.37890833007386,20.688223725750916
Lomas de guevara,-103.37890833007386,20.688223725750916
Italia providencia,-103.37890833007386,20.688223725750916
Providencia 2a seccion,-103.37890833007386,20.688223725750916
Ladron de guevara,-103.37881233786891,20.697256062958598
Italia providencia,-103.37881233786891,20.697256062958598
Providencia 2a seccion,-103.37881233786891,20.697256062958598
Providencia 4a seccion,-103.37881233786891,20.697256062958598
Circunvalacion americas,-103.37881233786891,20.697256062958598
Providencia 3a seccion,-103.37881233786891,20.697256062958598
Providencia,-103.37881233786891,20.697256062958598
Country club,-103.37881233786891,20.697256062958598
Altamira,-103.37871629422959,20.70628839027771
Providencia 3a seccion,-103.37871629422959,20.70628839027771
Providencia,-103.37871629422959,20.70628839027771
Country club,-103.37871629422959,20.70628839027771
Colomos providencia,-103.37871629422959,20.70628839027771
Altamira,-103.37862019914208,20.71532070770463
Country club,-103.37862019914208,20.71532070770463
Colomos providencia,-103.37862019914208,20.71532070770463
Lagos del country,-103.37862019914208,20.71532070770463
Agraria,-103.37862019914208,20.71532070770463
Jacarandas,-103.37862019914208,20.71532070770463
Lagos del country,-103.37862019914208,20.71532070770463
Conjunto patria,-103.37862019914208,20.71532070770463
Seattle,-103.37862019914208,20.71532070770463
Ecologica el seattle,-103.37862019914208,20.71532070770463
El capullo,-103.37862019914208,20.71532070770463
Seattle,-103.37852405259252,20.72435301523574
Ecologica el seattle,-103.37852405259252,20.72435301523574
Jardines de la seattle,-103.37852405259252,20.72435301523574
Los maestros,-103.37852405259252,20.72435301523574
La aurora,-103.37852405259252,20.72435301523574
El capullo,-103.37852405259252,20.72435301523574
El paraiso,-103.37852405259252,20.72435301523574
Constituyentes,-103.37852405259252,20.72435301523574
Constitucion,-103.37852405259252,20.72435301523574
Villas belenes,-103.37852405259252,20.72435301523574
Tepeyac,-103.37852405259252,20.72435301523574
Constitucion,-103.37842785456711,20.73338531286741
Villas belenes,-103.37842785456711,20.73338531286741
Villas san ignacio,-103.37842785456711,20.73338531286741
Industrial los belenes,-103.37842785456711,20.73338531286741
De la azalea,-103.37842785456711,20.73338531286741
Tepeyac,-103.37842785456711,20.73338531286741
Tabachines,-103.37842785456711,20.73338531286741
San jose del bajio,-103.37842785456711,20.73338531286741
Industrial los belenes,-103.37833160505194,20.742417600596017
De la azalea,-103.37833160505194,20.742417600596017
Tabachines,-103.37833160505194,20.742417600596017
Alamedas de tesistan,-103.37833160505194,20.742417600596017
San jose del bajio,-103.37833160505194,20.742417600596017
Colina de los belenes,-103.37833160505194,20.742417600596017
Jardines del vergel,-103.37833160505194,20.742417600596017
San jose del bajio,-103.37823530403318,20.75144987841795
Colina de los belenes,-103.37823530403318,20.75144987841795
Valle de los sauces,-103.37823530403318,20.75144987841795
Bosques del centinela,-103.37823530403318,20.75144987841795
De los sauces,-103.37823530403318,20.75144987841795
Jardines del vergel,-103.37823530403318,20.75144987841795
El bosque,-103.37823530403318,20.75144987841795
Bosque del centinela ii,-103.37823530403318,20.75144987841795
Zapopan,-103.37813895149694,20.760482146329583
Canteras del centinela,-103.37813895149694,20.760482146329583
Jardines del vergel,-103.37813895149694,20.760482146329583
El bosque,-103.37813895149694,20.760482146329583
Bosque del centinela ii,-103.37813895149694,20.760482146329583
Quintas del bosque,-103.37813895149694,20.760482146329583
El centinela,-103.37813895149694,20.760482146329583
Canteras del centinela,-103.37804254742935,20.76951440432731
Jardines del vergel,-103.37804254742935,20.76951440432731
Bosques de san isidro (las cañadas),-103.37804254742935,20.76951440432731
Praderas del centinela,-103.37804254742935,20.76951440432731
El centinela,-103.37804254742935,20.76951440432731
Bosques de san isidro (las cañadas),-103.3779460918165,20.7785466524075
Bosques de san isidro (las cañadas),-103.37784958464451,20.78757889056653
San esteban,-103.37784958464451,20.78757889056653
San esteban,-103.37775302589945,20.796611118800797
San esteban,-103.37765641556742,20.80564333710668
Tateposco,-103.37765641556742,20.80564333710668
Tateposco,-103.37755975363447,20.814675545480572
Loma linda,-103.3701767597728,20.606842059094525
Echeverria,-103.37008066484394,20.61587444210162
Loma linda,-103.37008066484394,20.61587444210162
Revolucionaria,-103.37008066484394,20.61587444210162
Lomas del pedregal,-103.37008066484394,20.61587444210162
Balcones del cuatro,-103.37008066484394,20.61587444210162
Polanquito poniente,-103.37008066484394,20.61587444210162
Dr valentin gomez farias,-103.37008066484394,20.61587444210162
Francisco villa,-103.37008066484394,20.61587444210162
Dr valentin gomez farias,-103.37008066484394,20.61587444210162
Polanco,-103.37008066484394,20.61587444210162
Lopez portillo,-103.37008066484394,20.61587444210162
Echeverria,-103.36998451830135,20.624906815247897
Dr valentin gomez farias,-103.36998451830135,20.624906815247897
Polanco,-103.36998451830135,20.624906815247897
Lopez portillo,-103.36998451830135,20.624906815247897
Lomas de polanco,-103.36998451830135,20.624906815247897
Echeverria,-103.36988832013124,20.633939178529715
Zona industrial,-103.36988832013124,20.633939178529715
Lomas de polanco,-103.36988832013124,20.633939178529715
Anexo 18 de marzo,-103.36988832013124,20.633939178529715
18 de marzo,-103.36988832013124,20.633939178529715
Colon industrial,-103.36988832013124,20.633939178529715
Zona industrial,-103.36979207031975,20.642971531943438
Jardines de la cruz,-103.36979207031975,20.642971531943438
Colon industrial,-103.36979207031975,20.642971531943438
Colon,-103.36979207031975,20.642971531943438
Del sur,-103.36979207031975,20.642971531943438
Zona industrial,-103.36969576885305,20.65200387548544
Morelos,-103.36969576885305,20.65200387548544
Colon industrial,-103.36969576885305,20.65200387548544
Colon,-103.36969576885305,20.65200387548544
Del sur,-103.36969576885305,20.65200387548544
Las torres,-103.36969576885305,20.65200387548544
Del fresno,-103.36969576885305,20.65200387548544
Del fresno,-103.36959941571727,20.661036209152087
Jardines del bosque,-103.36959941571727,20.661036209152087
Moderna,-103.36959941571727,20.661036209152087
Obrera,-103.36950301089857,20.670068532939744
Moderna,-103.36950301089857,20.670068532939744
Americana,-103.36950301089857,20.670068532939744
Zona centro,-103.36940655438308,20.679100846844786
Americana,-103.36940655438308,20.679100846844786
Ladron de guevara,-103.36940655438308,20.679100846844786
Villaseñor (santa teresita),-103.36940655438308,20.679100846844786
Ladron de guevara,-103.36931004615688,20.688133150863578
Villaseñor (santa teresita),-103.36931004615688,20.688133150863578
Ayuntamiento,-103.36931004615688,20.688133150863578
Ladron de guevara,-103.36921348620614,20.6971654449925
Villaseñor (santa teresita),-103.36921348620614,20.6971654449925
Ayuntamiento,-103.36921348620614,20.6971654449925
Chapultepec country,-103.36921348620614,20.6971654449925
Mezquitan country,-103.36921348620614,20.6971654449925
Circunvalacion americas,-103.36921348620614,20.6971654449925
Lomas del country,-103.36921348620614,20.6971654449925
Country club,-103.36921348620614,20.6971654449925
Lomas del country,-103.36911687451692,20.70619772922792
Country club,-103.36911687451692,20.70619772922792
Lagos del country,-103.36911687451692,20.70619772922792
Jardines del country,-103.36911687451692,20.70619772922792
Country club,-103.36902021107531,20.715230003566216
Lagos del country,-103.36902021107531,20.715230003566216
Lagos del country,-103.36902021107531,20.715230003566216
Jardines del country,-103.36902021107531,20.715230003566216
Lomas de atemajac,-103.36902021107531,20.715230003566216
Zoquipan,-103.36902021107531,20.715230003566216
Colinas de atemajac,-103.36902021107531,20.715230003566216
Seattle,-103.36902021107531,20.715230003566216
Zoquipan,-103.3689234958674,20.724262268003752
Colinas de atemajac,-103.3689234958674,20.724262268003752
Seattle,-103.3689234958674,20.724262268003752
Jardines seattle,-103.3689234958674,20.724262268003752
Gusa,-103.3689234958674,20.724262268003752
Jardines de la seattle,-103.3689234958674,20.724262268003752
La aurora,-103.3689234958674,20.724262268003752
Jardines seattle,-103.3689234958674,20.724262268003752
Santa paula,-103.3689234958674,20.724262268003752
La huerta,-103.3689234958674,20.724262268003752
Constituyentes,-103.3689234958674,20.724262268003752
Constitucion,-103.3689234958674,20.724262268003752
Constitucion,-103.36882672887928,20.733294522536905
Villas san ignacio,-103.36882672887928,20.733294522536905
Jardines de tabachines,-103.36882672887928,20.733294522536905
Tabachines,-103.36882672887928,20.733294522536905
Jardines de tabachines,-103.368729910097,20.742326767162055
Tabachines,-103.368729910097,20.742326767162055
Alamedas de tesistan,-103.368729910097,20.742326767162055
La martinica,-103.368729910097,20.742326767162055
Colina de los belenes,-103.368729910097,20.742326767162055
Emiliano zapata,-103.368729910097,20.742326767162055
Lomas de tabachines,-103.368729910097,20.742326767162055
Jardines del vergel,-103.368729910097,20.742326767162055
La martinica,-103.3686330395066,20.751359001875578
Colina de los belenes,-103.3686330395066,20.751359001875578
Emiliano zapata,-103.3686330395066,20.751359001875578
Lomas del vergel,-103.3686330395066,20.751359001875578
Lomas de tabachines,-103.3686330395066,20.751359001875578
Nuevo vergel,-103.3686330395066,20.751359001875578
Cabañitas,-103.3686330395066,20.751359001875578
Jardines del vergel,-103.3686330395066,20.751359001875578
Nuevo vergel,-103.36853611709415,20.760391226673853
Cabañitas,-103.36853611709415,20.760391226673853
Jardines del vergel,-103.36853611709415,20.760391226673853
Lomas del centinela,-103.36853611709415,20.760391226673853
Colorado,-103.36843914284566,20.769423441553258
Jardines del vergel,-103.36843914284566,20.769423441553258
Lomas del centinela,-103.36843914284566,20.769423441553258
Bosques de san isidro (las cañadas),-103.36843914284566,20.769423441553258
Colorado,-103.36834211674717,20.778455646510174
Bosques de san isidro (las cañadas),-103.36834211674717,20.778455646510174
Bosques de san isidro (las cañadas),-103.36824503878469,20.787487841540976
San esteban,-103.36824503878469,20.787487841540976
San esteban,-103.36814790894424,20.796520026642053
Miravalle,-103.36048696356933,20.615783679523908
El rocio,-103.36048696356933,20.615783679523908
1 de mayo,-103.36048696356933,20.615783679523908
5 de mayo,-103.36048696356933,20.615783679523908
Echeverria,-103.36048696356933,20.615783679523908
Dr valentin gomez farias,-103.36048696356933,20.615783679523908
Francisco villa,-103.36048696356933,20.615783679523908
5 de mayo,-103.36039025172462,20.624816009377007
Echeverria,-103.36039025172462,20.624816009377007
Correccional,-103.36039025172462,20.624816009377007
Dr valentin gomez farias,-103.36039025172462,20.624816009377007
Lomas de polanco,-103.36039025172462,20.624816009377007
Echeverria,-103.36029348794895,20.63384832936071
Correccional,-103.36029348794895,20.63384832936071
Zona industrial,-103.36029348794895,20.63384832936071
Lomas de polanco,-103.36029348794895,20.63384832936071
Zona industrial,-103.3601966722284,20.64288063947137
8 de julio,-103.3601966722284,20.64288063947137
Morelos,-103.3601966722284,20.64288063947137
Colon industrial,-103.3601966722284,20.64288063947137
Zona industrial,-103.36009980454901,20.65191293970538
8 de julio,-103.36009980454901,20.65191293970538
Morelos,-103.36009980454901,20.65191293970538
Colon industrial,-103.36009980454901,20.65191293970538
Del fresno,-103.36009980454901,20.65191293970538
Morelos,-103.36000288489687,20.66094523005907
Del fresno,-103.36000288489687,20.66094523005907
Moderna,-103.36000288489687,20.66094523005907
Moderna,-103.35990591325805,20.66997751052883
Mexicaltzingo,-103.35990591325805,20.66997751052883
Zona centro,-103.35990591325805,20.66997751052883
Americana,-103.35990591325805,20.66997751052883
Zona centro,-103.35980888961858,20.67900978111102
Artesanos (sagrada familia y/o jesus),-103.35980888961858,20.67900978111102
Americana,-103.35980888961858,20.67900978111102
Villaseñor (santa teresita),-103.35980888961858,20.67900978111102
Artesanos (sagrada familia y/o jesus),-103.3597118139645,20.688042041802003
Villaseñor (santa teresita),-103.3597118139645,20.688042041802003
Mezquitan,-103.3597118139645,20.688042041802003
Mezquitan country,-103.3597118139645,20.688042041802003
Villaseñor (santa teresita),-103.35961468628183,20.69707429259815
Mezquitan,-103.35961468628183,20.69707429259815
Mezquitan country,-103.35961468628183,20.69707429259815
San bernardo,-103.35961468628183,20.69707429259815
San miguel de mezquitan,-103.35961468628183,20.69707429259815
Niños heroes,-103.35961468628183,20.69707429259815
Lomas del country,-103.35961468628183,20.69707429259815
Mezquitan country,-103.35951750655661,20.70610653349583
San miguel de mezquitan,-103.35951750655661,20.70610653349583
Niños heroes,-103.35951750655661,20.70610653349583
Lomas del country,-103.35951750655661,20.70610653349583
Lagos del country,-103.35951750655661,20.70610653349583
La guadalupana,-103.35951750655661,20.70610653349583
Jardines del country,-103.35951750655661,20.70610653349583
Fabrica de atemajac,-103.35951750655661,20.70610653349583
Atemajac del valle,-103.35942027477485,20.71513876449142
Lagos del country,-103.35942027477485,20.71513876449142
La guadalupana,-103.35942027477485,20.71513876449142
Jardines del country,-103.35942027477485,20.71513876449142
Fidel velazquez,-103.35942027477485,20.71513876449142
Fabrica de atemajac,-103.35942027477485,20.71513876449142
Lomas de atemajac,-103.35942027477485,20.71513876449142
Zoquipan,-103.35942027477485,20.71513876449142
Colinas de atemajac,-103.35942027477485,20.71513876449142
Atemajac del valle,-103.35932299092251,20.724170985581285
Venustiano carranza,-103.35932299092251,20.724170985581285
27 de septiembre,-103.35932299092251,20.724170985581285
La palmita,-103.35932299092251,20.724170985581285
Pedro moreno,-103.35932299092251,20.724170985581285
Colinas de atemajac,-103.35932299092251,20.724170985581285
Gusa,-103.35932299092251,20.724170985581285
Santa paula,-103.35932299092251,20.724170985581285
Constitucion,-103.35932299092251,20.724170985581285
La palmita,-103.35922565498564,20.733203196761803
Pedro moreno,-103.35922565498564,20.733203196761803
Constitucion,-103.35922565498564,20.733203196761803
Tabachines,-103.35922565498564,20.733203196761803
Division del norte,-103.35922565498564,20.733203196761803
Bosque escondido,-103.35922565498564,20.733203196761803
Valle de atemajac,-103.35922565498564,20.733203196761803
Cantera morada,-103.35922565498564,20.733203196761803
Jardines de la esperanza,-103.35922565498564,20.733203196761803
Jardines del porvernir,-103.35922565498564,20.733203196761803
Tabachines,-103.35912826695017,20.74223539802934
La martinica,-103.35912826695017,20.74223539802934
Valle de atemajac,-103.35912826695017,20.74223539802934
Cantera morada,-103.35912826695017,20.74223539802934
Jardines de la esperanza,-103.35912826695017,20.74223539802934
Jardines del porvernir,-103.35912826695017,20.74223539802934
Arroyo hondo,-103.35912826695017,20.74223539802934
Balcones de la cantera,-103.35912826695017,20.74223539802934
Colinas de tabachines,-103.35912826695017,20.74223539802934
Lomas de tabachines,-103.35912826695017,20.74223539802934
Emiliano zapata,-103.3590308268021,20.751267589380276
Balcones de la cantera,-103.3590308268021,20.751267589380276
Lomas de tabachines,-103.3590308268021,20.751267589380276
Agua fria,-103.3590308268021,20.751267589380276
La junta de los ocotes,-103.3590308268021,20.751267589380276
Nuevo vergel,-103.3590308268021,20.751267589380276
Lomas del centinela,-103.3590308268021,20.751267589380276
Agua fria,-103.35893333452738,20.760299770810974
Villa de guadalupe,-103.35893333452738,20.760299770810974
La junta de los ocotes,-103.35893333452738,20.760299770810974
San marino,-103.35893333452738,20.760299770810974
Mesa de los ocotes,-103.35893333452738,20.760299770810974
La mesa colorada poniente,-103.35893333452738,20.760299770810974
Nuevo vergel,-103.35893333452738,20.760299770810974
Lomas del centinela,-103.35893333452738,20.760299770810974
Mesa de los ocotes,-103.35883579011198,20.769331942317823
La mesa colorada poniente,-103.35883579011198,20.769331942317823
Colorado,-103.35883579011198,20.769331942317823
Lomas del centinela,-103.35883579011198,20.769331942317823
La mesa colorada poniente,-103.35873819354183,20.778364103897193
Colorado,-103.35873819354183,20.778364103897193
Bosques de san isidro (las cañadas),-103.35873819354183,20.778364103897193
Bosques de san isidro (las cañadas),-103.35864054480285,20.78739625554546
San isidro,-103.35864054480285,20.78739625554546
San esteban,-103.358542843881,20.796428397259007
San isidro,-103.358542843881,20.796428397259007
Miravalle,-103.35099053912428,20.606660088638204
Miravalle,-103.3508933142118,20.615692384815077
1 de mayo,-103.3508933142118,20.615692384815077
Jose clemente orozco,-103.3508933142118,20.615692384815077
5 de mayo,-103.3508933142118,20.615692384815077
Miravalle,-103.35079603707888,20.624724671121225
Jose clemente orozco,-103.35079603707888,20.624724671121225
El manantial,-103.35079603707888,20.624724671121225
5 de mayo,-103.35079603707888,20.624724671121225
Villa hermosa,-103.35079603707888,20.624724671121225
El rastro,-103.35079603707888,20.624724671121225
Correccional,-103.35079603707888,20.624724671121225
Higuerillas,-103.35079603707888,20.624724671121225
La nogalera,-103.35079603707888,20.624724671121225
Zona industrial,-103.35079603707888,20.624724671121225
El manantial,-103.35069870771157,20.633756947553014
El rastro,-103.35069870771157,20.633756947553014
Correccional,-103.35069870771157,20.633756947553014
Higuerillas,-103.35069870771157,20.633756947553014
La nogalera,-103.35069870771157,20.633756947553014
El dean,-103.35069870771157,20.633756947553014
Zona industrial,-103.35069870771157,20.633756947553014
El dean,-103.35060132609586,20.642789214106795
Zona industrial,-103.35060132609586,20.642789214106795
Valle del alamo,-103.35060132609586,20.642789214106795
Ferrocarril,-103.35060132609586,20.642789214106795
8 de julio,-103.35060132609586,20.642789214106795
Morelos,-103.35060132609586,20.642789214106795
Ferrocarril,-103.35050389221773,20.651821470778934
8 de julio,-103.35050389221773,20.651821470778934
Rincon de la agua azul,-103.35050389221773,20.651821470778934
Morelos,-103.35050389221773,20.651821470778934
La aurora,-103.35050389221773,20.651821470778934
Moderna,-103.35050389221773,20.651821470778934
Ferrocarril,-103.35040640606317,20.660853717565793
Morelos,-103.35040640606317,20.660853717565793
La aurora,-103.35040640606317,20.660853717565793
San carlos,-103.35040640606317,20.660853717565793
Moderna,-103.35040640606317,20.660853717565793
Las conchas,-103.35040640606317,20.660853717565793
Barragan hernandez,-103.35040640606317,20.660853717565793
Mexicaltzingo,-103.35040640606317,20.660853717565793
Moderna,-103.35030886761817,20.66988595446373
Barragan hernandez,-103.35030886761817,20.66988595446373
Mexicaltzingo,-103.35030886761817,20.66988595446373
Analco,-103.35030886761817,20.66988595446373
Zona centro,-103.35030886761817,20.66988595446373
Zona centro,-103.35021127686869,20.67891818146912
Centro barranquitas,-103.35021127686869,20.67891818146912
Artesanos (sagrada familia y/o jesus),-103.35021127686869,20.67891818146912
Zona centro,-103.35011363380067,20.687950398578312
Centro barranquitas,-103.35011363380067,20.687950398578312
Centro,-103.35011363380067,20.687950398578312
Artesanos (sagrada familia y/o jesus),-103.35011363380067,20.687950398578312
El retiro,-103.35011363380067,20.687950398578312
Alcalde barranquitas,-103.35011363380067,20.687950398578312
Mezquitan,-103.35011363380067,20.687950398578312
Artesanos (sagrada familia y/o jesus),-103.35001593840009,20.696982605787685
Alcalde barranquitas,-103.35001593840009,20.696982605787685
La normal,-103.35001593840009,20.696982605787685
Mezquitan,-103.35001593840009,20.696982605787685
Miraflores,-103.35001593840009,20.696982605787685
Observatorio,-103.35001593840009,20.696982605787685
San miguel de mezquitan,-103.35001593840009,20.696982605787685
Jardines alcalde,-103.35001593840009,20.696982605787685
La guadalupana,-103.35001593840009,20.696982605787685
San miguel de mezquitan,-103.34991819065286,20.7060148030936
Jardines alcalde,-103.34991819065286,20.7060148030936
La guadalupana,-103.34991819065286,20.7060148030936
Santa monica,-103.34991819065286,20.7060148030936
Santa elena alcalde,-103.34991819065286,20.7060148030936
Fidel velazquez,-103.34991819065286,20.7060148030936
Atemajac del valle,-103.3498203905449,20.71504699049243
El batan,-103.3498203905449,20.71504699049243
Lomas del batan,-103.3498203905449,20.71504699049243
La guadalupana,-103.3498203905449,20.71504699049243
Santa monica,-103.3498203905449,20.71504699049243
Santa elena alcalde,-103.3498203905449,20.71504699049243
Fidel velazquez,-103.3498203905449,20.71504699049243
Fabrica de atemajac,-103.3498203905449,20.71504699049243
Ritz autocinema,-103.3498203905449,20.71504699049243
Autocinema,-103.3498203905449,20.71504699049243
Atemajac del valle,-103.34972253806218,20.724079167980538
El batan,-103.34972253806218,20.724079167980538
Lomas del batan,-103.34972253806218,20.724079167980538
Victor hugo,-103.34972253806218,20.724079167980538
Hogares del batan,-103.34972253806218,20.724079167980538
La palmita,-103.34972253806218,20.724079167980538
La loma,-103.34972253806218,20.724079167980538
Gonzalez ortega,-103.34972253806218,20.724079167980538
Auditorio,-103.34972253806218,20.724079167980538
Hogares del batan,-103.34962463319054,20.73311133555429
La palmita,-103.34962463319054,20.73311133555429
La loma,-103.34962463319054,20.73311133555429
Gonzalez ortega,-103.34962463319054,20.73311133555429
Auditorio,-103.34962463319054,20.73311133555429
Division del norte,-103.34962463319054,20.73311133555429
Villas del marquez,-103.34962463319054,20.73311133555429
Auditorio,-103.34962463319054,20.73311133555429
Unidad jose luis lopez portillo,-103.34962463319054,20.73311133555429
Bosque escondido,-103.34962463319054,20.73311133555429
Quintas del federalismo,-103.34962463319054,20.73311133555429
Valle de atemajac,-103.34962463319054,20.73311133555429
Jardines del auditorio,-103.34962463319054,20.73311133555429
Rda del auditorio,-103.34962463319054,20.73311133555429
Quintas del federalismo,-103.34952667591594,20.74214349321006
Valle de atemajac,-103.34952667591594,20.74214349321006
Jardines del auditorio,-103.34952667591594,20.74214349321006
Rda del auditorio,-103.34952667591594,20.74214349321006
Jardines del porvernir,-103.34952667591594,20.74214349321006
Arroyo hondo 2a seccion,-103.34952667591594,20.74214349321006
Arroyo hondo,-103.34952667591594,20.74214349321006
Nueva españa,-103.34952667591594,20.74214349321006
Balcones de la cantera,-103.34952667591594,20.74214349321006
Miguel hidalgo,-103.34952667591594,20.74214349321006
Agua fria,-103.34952667591594,20.74214349321006
Balcones de la cantera,-103.34942866622424,20.751175640944222
Lomas de tabachines,-103.34942866622424,20.751175640944222
Agua fria,-103.34942866622424,20.751175640944222
Villa de guadalupe,-103.34942866622424,20.751175640944222
La junta de los ocotes,-103.34942866622424,20.751175640944222
Villa de guadalupe,-103.34933060410131,20.760207778753138
La junta de los ocotes,-103.34933060410131,20.760207778753138
San marino,-103.34933060410131,20.760207778753138
Mesa de los ocotes,-103.34933060410131,20.760207778753138
Crucero de la mesa,-103.34933060410131,20.760207778753138
Mesa de los ocotes,-103.34923248953304,20.769239906633192
Crucero de la mesa,-103.34923248953304,20.769239906633192
La mesa colorada poniente,-103.34923248953304,20.769239906633192
La mesa colorada poniente,-103.3491343225053,20.77827202458075
Colorado,-103.3491343225053,20.77827202458075
Bosques de san isidro (las cañadas),-103.3491343225053,20.77827202458075
La mesa colorada poniente,-103.34903610300391,20.787304132592194
Bosques de san isidro (las cañadas),-103.34903610300391,20.787304132592194
San isidro,-103.34903610300391,20.787304132592194
San isidro,-103.34893783101474,20.79633623066389
Ixcatan,-103.34824845624125,20.85956063854858
Ixcatan,-103.34814976383896,20.86859265697192
