	google_id	name	query	lat	lon	address	types
59	ChIJQyU0TgClKIQRgnNsErv_QRI	Secundaria mixta #28 Nicolás Copérnico	secundaria	20.7882123	-103.4414287	Av. Campo Real Ote. 405, Campo Real, 45134 Campo Real, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
60	ChIJ1as_drSjKIQRiVZgAMsrQu0	"Secundaria Mixta No. 86 ""Martín Luis Guzmán"""	secundaria	20.8530281	-103.4218378	Av. Valle de Tesistán S/N, Valle del Sol, 45200 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
61	ChIJU04n3r2jKIQRUWiOZTvDV98	PRIMARIA MARCO ANTONIO MONTES DE OCA	secundaria	20.8591132	-103.4522136	Av. Del Bosque, Mirador del Bosque, 45200 Jal., México	['school', 'point_of_interest', 'establishment']
62	ChIJQUTcbfarKIQR2evtVPu-uzk	Escuela Secundaria Técnica 142	secundaria	20.6406846	-103.4513678	C. Puerto Tampico 1188, Miramar, 45060 Zapopan, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
63	ChIJgzopF_WsKIQRhMv5cwE_vfo	Escuela Secundaria General 80 Laura Cossio Mejía	secundaria	20.6095383	-103.4267933	Constitución 100, Mante, 45235 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
64	ChIJn9AzA8KrKIQRRMl_j76YhtQ	Escuela Secundaria Mixta 52 Jaime Torres Bodet	secundaria	20.6383232	-103.475379	Flor de Lirio 4521, Lomas de La Primavera, Colinas de la Primavera, 45066 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
65	ChIJ96WiguSyKIQRW-pFh_-xX6Q	"ESCUELA SECUNDARIA FEDERAL ""PEDRO OGAZON"" 18"	secundaria	20.6100033	-103.3487982	C. Juan Jose Segura 4341, Miravalle, 44990 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
66	ChIJdbWVWP5TL4QRW75pYa4Ikbg	Escuela Secundaria General No.118	secundaria	20.5072318	-103.3634228	Rio de Janeiro SN, Chulavista, 45655 Hacienda Santa Fe, Jal., México	['school', 'point_of_interest', 'establishment']
67	ChIJw_aJqhtTL4QR0AGxpZ7_DIY	Secundaria Mixta 97 Ma. Dolores Hernández cueva	secundaria	20.5580101	-103.4493994	Haciendas La Candelaria, 45600 Santa Anita, Jal., México	['school', 'point_of_interest', 'establishment']
68	ChIJY0wALYayKIQRhrgQ4rPMvGc	Escuela Secundaria General No. 40	secundaria	20.6158465	-103.3477437	Av. Artes Plásticas Nte. 100, Miravalle, 44990 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
69	ChIJjbfUVqSzKIQR2j8CXMavu6s	Escuela Secundaria Enrique González Martínez	secundaria	20.6313165	-103.2978342	C. República de Guatemala 35, Lomas de Tlaquepaque, 45559 San Pedro Tlaquepaque, Jal., México	['school', 'point_of_interest', 'establishment']
