	google_id	name	query	lat	lon	address	types
282	ChIJa8-xBp2lKIQREmhyJR0_SnU	Adolfo Lopez Mateos	escuela primaria	20.8369539	-103.4250595	López Mateos, 45200 El Mesón de Cópala, Jal., México	['school', 'point_of_interest', 'establishment']
283	ChIJhWEZV8KsKIQRqlEzQBitIUY	Escuela Nicolás Bravo	escuela primaria	20.5875072	-103.419492	Av. Prol. Colón 17a, Los Cajetes, 45602 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
284	ChIJI_ljqjCtKIQRYQFOUooPOpk	URBANA 1186 JOSÉ CLEMENTE OROZCO	escuela primaria	20.5984369	-103.408665	Mezquite 100, Haciendas de San José, 45609 San Pedro Tlaquepaque, Jal., México	['school', 'point_of_interest', 'establishment']
285	ChIJX0mOC-esKIQRnwhkdbGLRAM	Centro Educativo Real Inglés	escuela primaria	20.5922288	-103.4131764	Av. Camino Real a Colima 950-a, Balcones de Santa María, 45608 San Pedro Tlaquepaque, Jal., México	['school', 'primary_school', 'point_of_interest', 'establishment']
286	ChIJZcJdRVesKIQRT3PeLOTtEcQ	Escuela primaria niños heroes	escuela primaria	20.6185957	-103.4159254	Av. del Pinar 2900, Pinar de la Calma, 45080 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
287	ChIJw7uZRpOtKIQRLE_RHUGDWXY	escuela alfredo v bonfil	escuela primaria	20.628764	-103.4172825	C. Rio Tomatlan 2551, Las Águilas, 45080 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
288	ChIJZ-vz-E6sKIQRBUMFIKRm0TY	Primaria Carmen Aldrete Castillo	escuela primaria	20.6280897	-103.4126708	Av Sierra de Mazamitla, Las Águilas, 45080 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
289	ChIJZ9BB_ZytKIQRs4ro_NKQXvc	Escuala Vaicari	escuela primaria	20.6237832	-103.4250498	Sta. Ana 19, Las Fuentes, 45070 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
290	ChIJJ4HUkESsKIQRuHXsthBI6-g	Centro Educativo Justo Sierra	escuela primaria	20.6266868	-103.4214116	C. Isaac Newton 3857, Arboledas, 45070 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
291	ChIJh_rmyBmsKIQRG2ggvkNKDnE	Colegio Maximiliano Maria Kolbe	escuela primaria	20.6485205	-103.4315603	Playa Oro 5755-B, La Primavera, 45058 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
292	ChIJfwIxVoWuKIQRLjak_tjpFKY	Escuela Francisco Villa	escuela primaria	20.6720554	-103.4162104	A La Explanada 115, Prados Vallarta, 45020 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
293	ChIJ-y7bVoWuKIQR_KB0B7NTRXo	Escuela Primaria	escuela primaria	20.6717587	-103.4160097	Calle Alas Cumbres, Prados Vallarta, 45020 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
294	ChIJndGFbBKvKIQREVjs8SrL6Ro	Lazos Montessori	escuela primaria	20.6854577	-103.4227842	C. Enrique Gómez Carrillo 5159, Jardines de la Patria, 45110 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
295	ChIJN8w-05GuKIQRuUyfGVhjC4I	INSTITUTO ALBERICI	escuela primaria	20.6749234	-103.417006	Al Campo 142, Prados Vallarta, 45020 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
296	ChIJHfTIXOyuKIQRxbzqA_1Us0s	Centro Inspira Jardines Universidad	escuela primaria	20.6869351	-103.4207075	C. León Tolstoi 5034, Jardines Universidad, 45110 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
297	ChIJVVVVJXKuKIQRa2PPIn5bP_M	Escuela Primaria Urbana 129 Sara Robert	escuela primaria	20.6782176	-103.3997684	Av. México 3375, 44690 Guadalajara, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
298	ChIJzWaFYkWuKIQRNl0SPrSQpuo	Escuela Primaria Urbana #111	escuela primaria	20.6971831	-103.3914896	Av Pablo Neruda 3190, Providencia, 44630 Guadalajara, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
299	ChIJzyeD91ylKIQRKxcBjR3zL2M	Escuela Primaria Niños Héroes	escuela primaria	20.7251533	-103.4110199	Sta. Laura 169, Lomas del Bosque, Santa Margarita1a Secc., 45130 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
